shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason,delivery_performance_score
5700,699,714,13,9,14,4683,CMA CGM,Delivered,9555.42,308380.44,CMA7586512658,,38.37
5701,164,175,3,10,3,4628,DB Schenker,Delivered,8173.75,741.37,DB7214646822,,38.39
5702,397,507,22,4,5,3988,UPS,In Transit,4846.27,328560.0,UPS8038003046,,29.56
5703,620,644,7,16,9,867,UPS,Delivered,8126.66,383.99,UPS7633927411,,40.13
5704,470,242,15,1,7,2540,Maersk,In Transit,5209.73,156.96,MAE2922731505,,28.47
5705,556,131,1,7,4,4550,DHL,In Transit,10570.88,984.06,DHL6207094183,,35.58
5706,385,717,10,8,4,3457,DHL,In Transit,7701.31,76753.6,DHL4664457419,,28.61
5707,549,576,16,13,1,162,Maersk,Delivered,6108.36,3825.0,MAE2364561323,,42.26
5708,677,699,3,16,5,5114,DB Schenker,Delivered,9343.22,819.23,DB3675467175,,37.16
5709,393,414,18,3,2,4534,DB Schenker,Delivered,8758.28,192240.0,DB4936049917,,40.72
5710,148,177,3,1,14,4680,Maersk,Delivered,2533.2,749.7,MAE9935331014,,42.33
5711,530,540,16,16,11,4111,UPS,Delayed,7030.88,105850.0,UPS5304877340,Customs Delay,11.48
5712,479,497,17,2,13,191,DB Schenker,Processing,2714.8,6895.0,DB3227705643,,29.64
5713,616,643,3,5,3,4486,FedEx,Delivered,4641.16,718.59,FED1261166822,,39.41
5714,266,297,9,10,5,4889,Maersk,Delivered,10702.54,73205.23,MAE9470252590,,42.58
5715,720,731,17,8,5,2113,DB Schenker,Delayed,13976.16,76160.0,DB4554950066,Documentation Issue,20.21
5716,401,185,22,6,12,1926,DHL,In Transit,11313.27,158640.0,DHL4363964213,,29.0
5717,331,362,14,5,15,4337,Maersk,Delivered,8563.22,245.22,MAE3062433912,,37.7
5718,19,24,5,16,11,1929,FedEx,Delivered,7816.36,399.74,FED9206858127,,38.45
5719,458,177,10,9,13,4002,DHL,In Transit,6801.73,88848.76,DHL2818166923,,26.76
5720,544,552,2,16,3,2392,DHL,Processing,10753.54,443.34,DHL8842518391,,19.03
5721,513,525,14,7,16,1873,DB Schenker,Delivered,6239.82,105.9,DB3034314107,,37.16
5722,517,530,15,10,15,3703,UPS,Processing,8870.63,228.78,UPS9852708351,,22.62
5723,353,370,15,10,4,4265,DB Schenker,Delivered,10695.47,241.14,DB6383710892,,41.61
5724,645,634,16,6,15,3058,UPS,In Transit,4962.65,78725.0,UPS3452548595,,27.27
5725,719,731,10,16,16,2548,DHL,Delayed,9275.14,56573.44,DHL4144747335,Strikes,10.82
5726,528,551,4,14,3,4734,FedEx,Delivered,5014.73,981.42,FED4747595809,,40.63
5727,679,684,21,16,12,385,UPS,Delivered,10194.9,68.97,UPS2990495620,,37.76
5728,551,579,11,10,15,3918,FedEx,Delivered,9117.38,111350.72,FED1067604873,,37.12
5729,285,319,4,11,16,721,FedEx,Delivered,4559.12,149.6,FED7676149547,,37.56
5730,694,727,9,14,3,182,DHL,Delivered,7514.95,2733.08,DHL8543897936,,42.44
5731,471,580,7,10,9,1996,CMA CGM,In Transit,5093.2,965.85,CMA9878225977,,34.58
5732,677,682,22,16,12,3084,DHL,Delivered,6969.73,232480.0,DHL1487247303,,38.77
5733,466,486,8,14,15,892,CMA CGM,Delivered,9303.28,470.4,CMA2373296456,,40.72
5734,193,215,13,2,7,314,UPS,Processing,5482.33,22571.24,UPS1060209093,,24.09
5735,488,499,8,10,7,3523,CMA CGM,Delayed,7099.69,2031.68,CMA7717029120,,25.89
5736,698,716,16,3,16,4010,DHL,Processing,4799.54,103225.0,DHL7175867413,,25.96
5737,454,477,18,12,9,1399,FedEx,Delivered,6172.97,59310.0,FED7956825852,,40.54
5738,587,657,3,16,6,4224,DB Schenker,In Transit,10171.29,739.5,DB7643849021,,28.61
5739,656,224,21,8,2,4054,DHL,In Transit,7208.16,793.25,DHL3227340496,,26.18
5740,626,398,3,6,2,2637,UPS,In Transit,4179.07,461.72,UPS3291030481,,30.65
5741,74,87,21,10,15,5195,FedEx,Delivered,7809.79,930.05,FED1212318384,,42.23
5742,543,325,15,14,4,2923,CMA CGM,In Transit,4900.77,180.6,CMA2763256056,,31.87
5743,516,541,16,13,3,2740,FedEx,Processing,4458.58,70550.0,FED1211880630,,27.89
5744,476,492,6,4,11,815,FedEx,Delivered,8023.7,513.89,FED9344960924,,42.87
5745,699,705,18,10,15,2967,CMA CGM,Delivered,10076.11,125820.0,CMA8058898465,,37.54
5746,454,471,3,12,12,3929,DB Schenker,Delivered,5590.54,629.34,DB9857998420,,40.95
5747,675,244,4,1,13,3615,UPS,In Transit,12047.7,819.06,UPS2412172747,,33.0
5748,671,37,10,13,16,549,FedEx,In Transit,7246.57,12181.4,FED6826048246,,36.28
5749,49,58,9,15,12,1321,CMA CGM,Delivered,3328.03,19767.16,CMA6291842388,,42.84
5750,441,578,14,5,11,4318,CMA CGM,In Transit,11290.37,266.82,CMA6999585031,,33.13
5751,525,533,20,4,12,2582,DB Schenker,Delayed,6806.78,531.8,DB4850438117,Customs Delay,12.77
5752,216,223,6,12,2,942,CMA CGM,Delayed,10653.82,649.9,CMA7767891059,Security Check,22.3
5753,140,145,1,8,4,4578,DHL,Delivered,6805.56,905.94,DHL9995311968,,37.18
5754,190,208,8,8,5,1922,Maersk,Processing,9354.61,1108.24,MAE4104705200,,27.23
5755,239,246,10,9,15,1185,Maersk,Delivered,7780.12,24082.52,MAE2219441854,,42.35
5756,656,162,12,5,6,4434,UPS,In Transit,11335.38,240399.9,UPS9575585909,,29.87
5757,696,716,20,10,2,2144,FedEx,Processing,9587.73,441.6,FED6837520732,,25.29
5758,95,100,8,3,2,4189,DHL,Delivered,3643.43,2210.32,DHL9570401005,,39.26
5759,273,288,8,16,7,3466,Maersk,Delivered,10776.46,1828.96,MAE4961462449,,39.31
5760,176,188,7,13,6,1372,CMA CGM,Delayed,5015.29,664.11,CMA2316014406,Weather,13.91
5761,519,544,22,5,2,1729,UPS,Delivered,5474.02,130400.0,UPS9653268989,,41.4
5762,507,520,21,12,16,4701,DHL,Delivered,6538.46,841.7,DHL2092551264,,42.52
5763,448,464,5,13,10,613,DB Schenker,Delivered,7640.91,127.16,DB1804827007,,42.55
5764,610,635,21,16,3,4742,UPS,Delivered,7026.08,849.11,UPS7284084489,,37.62
5765,536,560,15,14,14,857,UPS,Delivered,11236.32,48.42,UPS1004312897,,42.12
5766,252,265,15,15,6,610,DHL,Delivered,5731.98,34.5,DHL9276126027,,41.24
5767,39,56,6,11,9,1687,DHL,Processing,8828.06,1163.79,DHL4472415235,,20.43
5768,136,166,18,8,12,3352,DB Schenker,Delivered,4804.59,142155.0,DB7331049815,,36.92
5769,691,705,12,2,7,2648,DB Schenker,Delivered,3567.27,131414.4,DB4870502577,,38.22
5770,16,36,6,7,13,3813,CMA CGM,Delivered,4479.21,2407.31,CMA8493121727,,42.36
5771,344,375,1,11,1,3013,FedEx,Delayed,16224.41,651.63,FED1175787879,Vehicle Breakdown,19.46
5772,117,146,20,9,4,2756,DHL,Delivered,7161.13,519.4,DHL7913824729,,41.14
5773,319,352,10,6,14,4313,Maersk,Delayed,6868.49,95769.52,MAE1639822539,Weather,13.0
5774,358,367,13,13,16,2683,Maersk,Delayed,8771.24,193078.44,MAE1758631788,Strikes,20.94
5775,52,62,6,5,12,5103,UPS,Delivered,6124.44,3221.36,UPS8878934361,,36.67
5776,701,722,11,8,15,5193,CMA CGM,Delivered,17579.25,147572.88,CMA5264099402,,38.91
5777,98,122,9,2,4,417,FedEx,Delivered,3124.73,6244.77,FED8435421852,,40.53
5778,131,148,14,11,10,3596,Maersk,Delivered,3006.19,203.28,MAE6077177347,,37.43
5779,252,285,5,5,3,2481,UPS,Delivered,9634.91,514.36,UPS3376979409,,41.79
5780,678,688,13,5,8,2755,DHL,Delivered,5768.8,181408.48,DHL3756226247,,38.01
5781,551,575,20,16,15,2996,Maersk,In Transit,6313.62,617.0,MAE7148471938,,32.76
5782,424,438,6,3,6,3315,DB Schenker,Delayed,7125.35,2287.38,DB7307226431,Strikes,15.55
5783,462,49,14,13,14,1093,DB Schenker,In Transit,9112.32,67.56,DB9933396448,,32.15
5784,631,399,2,4,10,370,DB Schenker,In Transit,11614.92,68.58,DB8501821749,,26.91
5785,6,11,1,14,2,116,DHL,Processing,2826.9,24.99,DHL1374043049,,17.39
5786,643,657,16,9,9,2234,DHL,Processing,6574.16,57525.0,DHL7381193027,,28.89
5787,453,687,14,11,13,2315,DHL,In Transit,4441.83,143.04,DHL1681848105,,28.65
5788,672,703,11,12,16,3501,Maersk,Delivered,4925.14,99497.84,MAE7464902933,,41.77
5789,581,608,5,12,7,2077,DHL,Delivered,7530.59,430.54,DHL2659496774,,42.93
5790,116,122,17,12,14,3883,CMA CGM,Delayed,8293.18,139965.0,CMA9491239390,,19.89
5791,393,427,16,8,1,1494,Maersk,Delayed,9227.02,38475.0,MAE7418494750,Strikes,13.14
5792,8,39,17,4,10,4876,Maersk,Delivered,5145.1,160825.0,MAE5517097277,,40.76
5793,405,218,7,3,12,562,DB Schenker,In Transit,9146.03,272.13,DB1967519616,,36.12
5794,510,537,10,12,14,2134,DHL,Processing,2539.23,47388.88,DHL8558647289,,28.97
5795,53,59,15,9,5,330,FedEx,Delayed,4642.53,20.4,FED7976432128,Vehicle Breakdown,17.22
5796,30,44,7,10,15,2472,Maersk,Delivered,8080.61,1094.63,MAE3592281640,,41.61
5797,443,464,7,14,2,176,FedEx,Delivered,6253.77,78.02,FED1328878418,,37.37
5798,316,339,4,15,10,295,DHL,Delayed,4472.56,66.88,DHL1400223023,Carrier Delay,25.37
5799,651,185,21,13,8,1969,DB Schenker,In Transit,9160.52,385.32,DB6681479759,,36.11
5800,27,48,19,2,15,2962,UPS,Processing,7028.59,54900.0,UPS7252586417,,19.28
5801,183,192,4,9,2,994,DHL,Delivered,5086.83,206.14,DHL5181160809,,38.42
5802,158,180,6,9,16,1402,UPS,Delivered,11424.74,885.74,UPS2480893690,,37.13
5803,489,522,6,5,13,1568,Maersk,Delayed,3437.37,1082.05,MAE4218773803,Vehicle Breakdown,13.25
5804,727,731,7,5,15,419,Maersk,Delivered,10978.99,185.65,MAE1155146746,,41.75
5805,406,166,15,3,11,3191,CMA CGM,In Transit,8666.65,197.16,CMA3122421295,,29.82
5806,283,308,19,4,10,5036,CMA CGM,Delivered,2594.43,85410.0,CMA8175723296,,37.06
5807,208,228,4,12,9,3260,CMA CGM,Delayed,9032.9,738.54,CMA7254801803,,21.58
5808,66,92,19,11,4,1866,DHL,Delayed,5640.89,34596.0,DHL9604023220,Security Check,25.44
5809,325,346,9,16,16,2972,FedEx,Delivered,9583.7,44492.0,FED9232938065,,40.55
5810,219,226,3,6,10,546,UPS,Delivered,4635.9,87.55,UPS8073710155,,39.17
5811,243,267,13,16,11,4879,CMA CGM,Delivered,3366.63,321308.24,CMA7461691895,,37.56
5812,528,535,5,4,4,2567,Maersk,Delivered,10466.57,532.18,MAE2803338454,,42.84
5813,44,53,17,8,8,4847,UPS,Delivered,3775.94,159880.0,UPS6954495978,,41.78
5814,370,375,14,9,11,3227,DB Schenker,Delivered,5519.63,182.46,DB8171355168,,38.3
5815,130,152,17,16,7,4879,Maersk,Delivered,6663.57,160930.0,MAE9190565338,,36.94
5816,411,648,16,8,10,2010,FedEx,In Transit,9324.29,51750.0,FED8205466646,,26.37
5817,433,456,4,10,2,3533,UPS,Delivered,8029.1,732.38,UPS5346755205,,37.27
5818,15,44,22,14,1,2372,DHL,Delayed,5628.97,195440.0,DHL8403308289,Security Check,18.56
5819,583,599,13,14,3,4669,Maersk,Delivered,7365.4,307472.0,MAE8266760456,,42.47
5820,90,112,21,9,15,681,CMA CGM,Delayed,6903.8,133.19,CMA4550543539,Port Congestion,17.12
5821,489,502,15,1,16,3508,FedEx,Delayed,7189.99,216.78,FED5469780358,Weather,23.06
5822,164,180,14,2,10,2303,DB Schenker,Delivered,4536.52,130.2,DB8872897381,,39.36
5823,669,530,22,8,7,798,DHL,In Transit,9183.98,65760.0,DHL1125952054,,33.36
5824,657,662,10,16,3,2843,CMA CGM,Delayed,6990.1,63127.68,CMA9134936389,,26.6
5825,386,416,12,5,7,4047,FedEx,Delivered,5303.55,200754.45,FED1490641620,,37.61
5826,175,205,20,16,15,4030,Maersk,Processing,11630.33,830.0,MAE2853895543,,21.83
5827,653,674,5,6,12,664,Maersk,Processing,3150.05,150.48,MAE2191028555,,25.38
5828,682,694,19,1,6,2070,DHL,Processing,9113.1,38376.0,DHL7926206705,,18.08
5829,631,657,6,7,10,3749,DB Schenker,Delivered,4304.61,2367.11,DB8143928148,,38.82
5830,492,511,22,13,16,1369,CMA CGM,Delayed,2800.47,112800.0,CMA9369378504,,24.06
5831,98,121,21,12,15,2172,FedEx,Delivered,9047.04,388.93,FED8242901450,,42.9
5832,459,486,19,10,2,3465,FedEx,Delayed,5980.58,64224.0,FED5965149656,Security Check,16.73
5833,44,76,4,9,5,2634,CMA CGM,Delivered,5103.89,546.04,CMA1688228308,,41.75
5834,247,271,6,4,16,2577,UPS,Delayed,11461.43,1778.18,UPS9134222261,Security Check,16.0
5835,312,345,1,1,8,1035,DHL,Delivered,6528.42,204.75,DHL9376209728,,41.62
5836,339,353,17,8,2,1399,DHL,Delivered,16464.76,46130.0,DHL5265884955,,40.32
5837,515,96,21,8,15,524,CMA CGM,In Transit,4375.04,102.6,CMA7818424937,,35.27
5838,320,352,9,3,9,660,Maersk,Delivered,10428.77,9883.58,MAE2926783806,,39.14
5839,599,303,18,1,10,3693,CMA CGM,In Transit,8751.17,171135.0,CMA9884813552,,32.25
5840,574,602,14,9,3,257,UPS,Delivered,10272.45,14.58,UPS7279458253,,40.55
5841,594,609,3,5,10,4458,UPS,Delivered,9722.58,714.0,UPS5494576315,,39.18
5842,591,608,6,13,7,3765,CMA CGM,Delivered,10799.6,2377.16,CMA4626038641,,37.42
5843,98,114,10,10,4,2168,CMA CGM,Delayed,3606.25,48143.48,CMA9169734131,,18.38
5844,4,13,12,15,15,4280,UPS,Delivered,5356.4,212337.45,UPS1806109424,,36.6
5845,3,29,15,6,15,1023,CMA CGM,Delayed,8449.32,63.18,CMA2721754764,Weather,23.59
5846,104,130,15,12,4,745,CMA CGM,Processing,3326.99,46.02,CMA5896178765,,20.22
5847,275,280,8,3,2,4742,UPS,Delivered,8061.48,2502.64,UPS6582647652,,37.85
5848,435,468,16,7,6,4072,Maersk,Processing,9670.1,104825.0,MAE6619725091,,26.65
5849,466,500,20,4,16,3384,DB Schenker,Delivered,4002.66,637.6,DB9360096033,,38.55
5850,161,181,1,10,11,2341,DB Schenker,Delayed,2984.99,506.31,DB1848827731,Strikes,17.28
5851,279,302,12,5,12,3266,DHL,Delivered,8327.98,162056.7,DHL6628712232,,37.54
5852,432,460,19,15,1,3660,FedEx,Delayed,6835.46,67842.0,FED2941579709,Port Congestion,25.07
5853,675,447,8,6,10,391,DB Schenker,In Transit,4026.66,225.68,DB9062045601,,34.9
5854,178,187,10,2,11,2606,DHL,Delayed,6284.57,57867.04,DHL2028656232,Weather,23.42
5855,473,656,8,10,12,1544,DHL,In Transit,8523.08,890.4,DHL7847108770,,30.12
5856,490,208,9,10,8,2487,DHL,In Transit,6924.9,40694.29,DHL5883778269,,33.94
5857,446,460,10,7,12,1307,FedEx,Delivered,9770.6,26540.36,FED5422177084,,37.42
5858,57,73,4,10,9,1581,FedEx,Delayed,2568.1,358.16,FED3153603563,Security Check,8.73
5859,577,516,10,5,7,3699,UPS,In Transit,7569.8,82122.04,UPS6602432429,,25.97
5860,444,472,9,3,14,2655,DHL,Processing,5961.41,43443.26,DHL2105265439,,24.73
5861,464,497,2,4,13,4516,DHL,Delivered,7256.98,765.9,DHL4525991609,,39.42
5862,611,644,20,10,3,4222,DB Schenker,Processing,6249.65,869.6,DB3890511717,,23.84
5863,142,149,2,16,14,2188,Maersk,Delivered,7028.58,371.16,MAE2373526238,,36.54
5864,354,360,5,1,8,515,DHL,Delivered,15135.77,106.7,DHL8453711897,,39.21
5865,401,410,22,10,12,3116,FedEx,Delivered,3296.13,234880.0,FED9224516184,,41.11
5866,381,399,10,11,13,759,UPS,Delivered,8097.24,15436.96,UPS7643576605,,39.34
5867,516,545,1,9,6,4656,UPS,Delayed,3881.63,1006.95,UPS8573416733,Weather,21.16
5868,307,334,11,3,16,2454,CMA CGM,Delayed,7727.71,76214.32,CMA5459817647,Security Check,12.59
5869,122,152,17,5,9,5206,DHL,Delivered,4440.97,171710.0,DHL4399428291,,41.73
5870,75,92,16,10,15,3639,CMA CGM,Delivered,4724.68,85725.0,CMA3890533090,,40.28
5871,231,261,10,10,5,3706,FedEx,Delivered,10635.9,75287.52,FED4887426618,,37.85
5872,449,420,13,1,1,4077,CMA CGM,In Transit,5160.39,293426.12,CMA6028572492,,28.3
5873,577,608,15,14,2,3224,Maersk,Delayed,6196.5,199.2,MAE5934921632,Strikes,19.37
5874,508,225,1,3,15,3686,UPS,In Transit,8368.71,797.16,UPS4504190061,,34.67
5875,690,713,6,6,9,1770,CMA CGM,Delayed,4131.23,1221.41,CMA7965845801,Customs Delay,15.73
5876,711,721,19,6,1,1016,FedEx,Delivered,9551.82,17226.0,FED9745839450,,38.15
5877,709,725,17,14,1,3708,CMA CGM,Delayed,11316.98,133665.0,CMA8000405331,Port Congestion,23.47
5878,190,197,9,5,4,940,FedEx,Delayed,8983.62,15381.52,FED4771885950,Customs Delay,20.08
5879,165,188,4,4,6,4252,UPS,Delivered,10266.5,881.54,UPS9829629340,,39.38
5880,17,41,18,3,14,2119,DB Schenker,Processing,5581.79,98190.0,DB7508396417,,23.46
5881,36,48,12,14,2,3485,FedEx,Delivered,3760.18,172902.6,FED7311907977,,37.8
5882,609,643,1,7,16,5146,UPS,Delivered,8764.54,1018.29,UPS8953670066,,40.53
5883,553,298,4,8,4,267,DB Schenker,In Transit,3516.64,60.5,DB9438495111,,29.61
5884,257,267,10,12,11,3858,UPS,Processing,10795.12,85657.88,UPS9065076600,,30.0
5885,438,116,14,8,2,2936,DB Schenker,In Transit,2516.31,181.38,DB6369148814,,30.91
5886,380,408,1,7,4,2003,FedEx,Delayed,6695.6,433.23,FED7910399979,Security Check,16.93
5887,106,140,17,11,3,371,DB Schenker,Processing,2944.27,13370.0,DB9022088770,,24.46
5888,106,135,20,7,4,3357,FedEx,Delivered,5213.79,632.8,FED6245392225,,42.39
5889,587,613,6,13,6,3929,FedEx,Delivered,9175.25,2480.34,FED9926713479,,41.65
5890,421,440,3,3,9,1337,Maersk,Processing,7350.8,234.09,MAE9687400558,,22.98
5891,134,164,7,5,7,2765,CMA CGM,Delayed,6045.76,1338.09,CMA8356122794,Security Check,20.93
5892,430,449,19,14,8,1278,Maersk,Delivered,4529.0,21690.0,MAE4291607187,,40.26
5893,181,209,19,2,12,561,DB Schenker,Delivered,11377.78,9522.0,DB8568151641,,39.66
5894,216,247,18,1,7,2829,DHL,Delivered,5744.89,119970.0,DHL6479134450,,37.73
5895,659,131,12,13,8,4753,CMA CGM,In Transit,7651.37,257721.75,CMA2012963341,,30.74
5896,583,602,11,10,7,1655,DHL,Delivered,6166.58,47049.6,DHL8017255827,,38.07
5897,360,368,18,5,15,3167,UPS,Delivered,12032.11,134280.0,UPS1503227488,,42.38
5898,564,581,18,8,8,2325,FedEx,Delivered,3179.8,98595.0,FED4343034714,,38.65
5899,707,712,20,14,12,4589,FedEx,Delivered,17716.7,864.8,FED9695901043,,42.62
5900,412,423,11,9,5,3503,Maersk,Delivered,6699.98,99558.16,MAE8709205521,,39.93
5901,300,306,2,7,5,3300,DB Schenker,Processing,7270.01,611.64,DB2937234465,,25.31
5902,54,87,19,8,1,1723,FedEx,Delivered,6556.99,29232.0,FED1547642527,,39.99
5903,492,499,9,3,11,2165,UPS,Delayed,3111.44,35418.81,UPS1307285732,Port Congestion,10.81
5904,156,161,15,9,13,4712,CMA CGM,Processing,9431.25,291.12,CMA6090457410,,22.01
5905,573,593,22,3,1,3010,FedEx,Processing,5319.22,248000.0,FED2168525939,,18.45
5906,257,279,7,8,9,3186,DB Schenker,Delivered,10416.83,1410.94,DB5090599427,,40.5
5907,454,182,22,14,13,1583,DB Schenker,In Transit,6496.66,130400.0,DB8239028288,,30.55
5908,421,424,8,1,5,990,UPS,In Transit,8563.25,571.2,UPS3639776664,,34.11
5909,373,379,18,15,5,3697,UPS,Delivered,5922.23,156780.0,UPS8969643746,,37.91
5910,422,449,19,12,3,2236,UPS,Delivered,9515.34,37926.0,UPS7963006786,,37.55
5911,81,91,11,6,1,4305,DHL,Delayed,5372.23,133699.28,DHL9715622835,Security Check,15.56
5912,293,298,21,16,5,1656,UPS,Delivered,6403.73,296.59,UPS7596381375,,42.46
5913,664,694,18,10,10,1226,UPS,Processing,4974.5,56835.0,UPS8426027058,,26.32
5914,13,34,16,15,9,4670,DHL,Processing,8590.59,120225.0,DHL2651473470,,22.57
5915,91,98,8,7,16,2140,Maersk,Delivered,5715.83,1129.52,MAE7426246272,,39.82
5916,516,531,21,15,5,1127,DB Schenker,Processing,4010.78,220.59,DB4416010885,,18.26
5917,61,76,21,16,8,1702,CMA CGM,Processing,7345.89,333.07,CMA6863002238,,29.85
5918,156,189,19,4,7,572,DHL,Processing,4504.79,10602.0,DHL2381314274,,25.75
5919,281,291,18,7,8,2809,DHL,Delivered,8525.28,119115.0,DHL6230498418,,38.33
5920,516,545,14,12,13,2426,UPS,Processing,4213.29,149.88,UPS3932974382,,24.72
5921,153,161,8,7,8,2469,DB Schenker,Delivered,10640.82,1302.56,DB2525087633,,37.19
5922,45,61,21,10,11,3964,Maersk,Delivered,8881.07,709.84,MAE3623105681,,42.71
5923,452,598,9,10,1,2301,DHL,In Transit,8399.45,37659.3,DHL8334678306,,27.63
5924,570,590,14,15,13,3719,DHL,Delivered,8533.29,210.3,DHL7739761955,,40.66
5925,279,299,12,11,7,4219,FedEx,Delivered,8511.0,209336.4,FED4629699256,,38.07
5926,48,73,7,3,16,4489,UPS,Processing,3817.48,2172.81,UPS3576280783,,26.42
5927,484,73,18,9,4,1758,DHL,In Transit,7827.2,81450.0,DHL9258491342,,34.1
5928,625,646,5,8,5,2830,DB Schenker,Delivered,11006.28,586.74,DB3011610322,,40.83
5929,463,233,14,7,9,4715,DB Schenker,In Transit,8759.12,291.3,DB5661186569,,32.35
5930,116,139,12,10,1,613,DB Schenker,Delivered,8100.31,30431.7,DB1422307141,,42.24
5931,130,157,14,5,13,734,Maersk,Delivered,5654.96,41.52,MAE4672093860,,37.0
5932,502,516,9,14,10,5034,DHL,Delivered,3125.91,75366.27,DHL3141733023,,38.62
5933,293,311,8,1,7,4210,Maersk,Delivered,7157.99,2221.52,MAE9575320635,,38.09
5934,720,731,1,16,5,272,FedEx,Delivered,4753.15,53.76,FED5778574450,,42.85
5935,223,249,16,3,7,219,CMA CGM,Processing,11129.15,5650.0,CMA5116830136,,22.19
5936,49,63,20,5,5,963,DHL,Delivered,5658.41,181.4,DHL9082668514,,41.21
5937,92,113,21,8,1,732,UPS,Delivered,7065.65,131.1,UPS1163702396,,40.9
5938,182,206,8,9,12,1447,DHL,Processing,5507.14,834.4,DHL4155338151,,19.9
5939,686,693,22,11,6,2531,CMA CGM,Delivered,5677.01,190800.0,CMA1033521527,,38.03
5940,410,430,7,13,7,573,DB Schenker,Delayed,6066.42,277.3,DB3938016903,Security Check,13.42
5941,166,194,15,15,11,1384,DHL,Delivered,7975.93,78.24,DHL5920721382,,39.14
5942,645,675,6,14,2,1340,CMA CGM,Processing,7123.69,924.6,CMA8031259106,,20.19
5943,428,458,12,2,10,4038,DB Schenker,Processing,7916.49,218918.7,DB9402954289,,17.43
5944,458,486,3,5,15,4340,DHL,Delivered,10072.84,695.3,DHL7183632265,,42.15
5945,345,359,1,11,16,1227,DHL,Delayed,6672.21,265.44,DHL1008897048,Security Check,25.17
5946,110,126,9,16,3,1997,DB Schenker,Delivered,6915.91,29904.98,DB9192091779,,38.69
5947,565,88,22,8,14,4384,FedEx,In Transit,5281.06,361200.0,FED3305098080,,29.39
5948,84,108,2,15,5,2841,DB Schenker,Delivered,6886.1,482.04,DB4013234999,,36.54
5949,121,153,9,6,3,4005,UPS,Delayed,8399.5,65530.36,UPS6618540021,Weather,20.27
5950,578,163,17,16,15,221,CMA CGM,In Transit,5544.81,7980.0,CMA1060553570,,34.62
5951,171,178,15,3,5,3907,FedEx,Delivered,8718.86,220.86,FED3383573870,,37.44
5952,427,453,20,4,2,3006,Maersk,Delivered,6807.36,566.4,MAE2033269798,,37.52
5953,534,559,21,5,4,3870,DHL,Processing,8623.23,757.15,DHL8690520678,,27.35
5954,93,125,13,13,13,776,CMA CGM,Delivered,3464.65,51082.28,CMA1053423588,,40.46
5955,725,731,5,4,5,4722,UPS,Delivered,6565.55,979.0,UPS5620625972,,36.78
5956,544,554,21,2,2,4771,CMA CGM,Delivered,4501.19,854.24,CMA5784850328,,40.5
5957,375,430,8,15,14,4389,DHL,In Transit,8924.07,2531.2,DHL9249007901,,29.07
5958,672,678,10,13,6,3190,FedEx,Delivered,5244.05,64809.36,FED5542735831,,38.86
5959,401,424,5,5,8,757,DB Schenker,Delivered,6186.61,157.08,DB5133103408,,41.45
5960,127,143,5,7,7,3190,DB Schenker,Delivered,9313.45,661.32,DB8195833134,,41.71
5961,12,17,12,8,16,4651,DB Schenker,Delivered,2626.03,230764.95,DB8650847021,,39.07
5962,490,495,9,11,11,187,CMA CGM,Delivered,9312.89,2812.53,CMA4398736955,,42.59
5963,458,486,12,4,12,1281,UPS,Delivered,10263.2,63601.2,UPS7491097093,,39.11
5964,427,444,19,2,8,3985,CMA CGM,Delivered,6011.54,67590.0,CMA4513471941,,41.46
5965,567,228,11,9,7,3896,DB Schenker,In Transit,3449.67,121001.92,DB2199090826,,30.95
5966,419,451,9,4,13,1140,DHL,Processing,4879.93,18654.86,DHL7253354108,,28.73
5967,38,68,6,1,16,1901,CMA CGM,Delivered,4346.14,1199.97,CMA7324076068,,42.34
5968,539,572,21,14,5,1015,UPS,Delivered,6422.77,181.64,UPS4230062352,,37.05
5969,653,670,2,7,13,2902,DHL,Delivered,3379.33,492.12,DHL1291014084,,42.52
5970,202,215,9,12,4,538,FedEx,Delayed,4867.3,8803.06,FED6957514841,Customs Delay,22.76
5971,699,369,20,1,2,1767,UPS,In Transit,6430.47,364.0,UPS4914455787,,34.25
5972,201,212,20,11,11,5085,UPS,Delivered,5537.81,958.2,UPS1476579284,,37.78
5973,631,568,18,1,10,141,UPS,In Transit,7716.35,6525.0,UPS4221408297,,34.4
5974,424,443,18,2,7,4449,FedEx,Delayed,6274.47,206190.0,FED8593090517,Port Congestion,23.19
5975,204,232,9,6,13,811,UPS,Processing,6036.94,13268.15,UPS2430889446,,20.89
5976,400,407,18,2,11,2340,DB Schenker,Processing,5554.63,108450.0,DB5438734676,,29.44
5977,165,189,18,7,13,3617,DB Schenker,Processing,11568.97,167625.0,DB1002936904,,17.82
5978,114,141,7,6,3,1769,UPS,Delivered,5866.7,783.49,UPS4083251025,,37.46
5979,75,81,15,6,8,2922,UPS,Delayed,2580.2,180.54,UPS5862269524,Port Congestion,17.82
