procurement_id,order_date_key,product_id,supplier_id,order_quantity,unit_cost,total_cost,lead_time_days,delivery_date_key,quality_score,po_number
42817,24,15,2,2233,21.53,48084.59,29.0,57,94.1,PO-2023-323615
42818,71,21,10,4582,75.77,347183.76,20.0,89,94.7,PO-2023-481524
42819,584,15,12,5184,49.06,254356.21,24.0,598,94.3,PO-2024-913143
42820,537,2,7,5600,153.56,859916.1,22.0,577,96.3,PO-2024-291137
42821,347,14,6,3882,58.2,225932.42,18.0,362,94.3,PO-2023-722010
42822,567,14,13,122,103.12,12580.37,21.0,588,94.6,PO-2024-812987
42823,696,8,2,593,52.64,31214.01,31.0,725,93.7,PO-2024-672749
42824,729,5,13,3954,320.18,1265958.13,22.0,731,96.4,PO-2024-957701
42825,433,7,1,518,151.16,78299.95,31.0,469,94.8,PO-2024-787688
42826,318,18,4,574,154.19,88505.47,33.0,341,98.7,PO-2023-306020
42827,307,16,10,693,428.3,296816.45,22.0,326,95.2,PO-2023-786429
42828,534,5,9,3987,180.66,720265.75,30.0,547,98.9,PO-2024-168993
42829,361,19,13,3556,94.75,336908.08,15.0,375,95.5,PO-2023-117677
42830,240,3,8,3072,100.96,310143.72,31.0,251,95.7,PO-2023-709918
42831,617,6,9,874,374.07,326938.75,28.0,654,94.2,PO-2024-342185
42832,422,7,10,4646,163.36,758988.26,20.0,456,93.8,PO-2024-655977
42833,53,10,12,312,603.83,188399.22,23.0,70,97.3,PO-2023-714606
42834,678,2,12,2047,203.39,416331.89,22.0,705,98.6,PO-2024-572346
42835,534,18,4,4978,162.59,809382.37,30.0,549,97.3,PO-2024-555719
42836,49,19,10,3930,197.91,777800.79,19.0,76,98.3,PO-2023-164487
42837,59,12,8,1695,866.38,1468518.38,29.0,88,96.0,PO-2023-227892
42838,427,16,6,5231,419.88,2196407.54,22.0,470,97.9,PO-2024-848116
42839,294,22,13,5425,315.48,1711538.59,20.0,333,96.6,PO-2023-701569
42840,148,7,2,93,204.4,19009.77,30.0,158,95.0,PO-2023-890630
42841,6,21,6,262,32.77,8585.52,20.0,32,94.0,PO-2023-699462
42842,76,18,5,3206,194.83,624663.02,28.0,94,94.3,PO-2023-678700
42843,579,19,6,3007,149.34,449044.33,21.0,603,95.6,PO-2024-235400
42844,191,12,6,4249,539.04,2290369.58,22.0,210,97.2,PO-2023-693993
42845,401,9,4,1997,556.21,1110758.91,34.0,445,98.0,PO-2024-119176
42846,264,5,13,2160,35.34,76332.14,16.0,282,97.6,PO-2023-749421
42847,116,4,1,2659,454.63,1208889.25,30.0,129,99.1,PO-2023-918134
42848,38,19,12,5588,197.91,1105941.68,20.0,77,94.4,PO-2023-943828
42849,346,12,2,164,414.75,68018.55,30.0,360,97.2,PO-2023-731630
42850,22,7,13,5172,84.26,435814.92,20.0,38,97.8,PO-2023-353724
42851,295,11,6,4295,158.68,681563.23,18.0,328,96.1,PO-2023-632840
42852,672,12,8,5733,733.23,4203591.16,29.0,691,94.1,PO-2024-688100
42853,104,21,3,4067,82.88,337058.19,30.0,148,97.4,PO-2023-906323
42854,598,19,7,4088,149.34,610473.3,21.0,636,96.5,PO-2024-712089
42855,356,22,9,2503,162.41,406528.6,31.0,398,97.3,PO-2023-915674
42856,592,16,8,1714,533.33,914136.59,30.0,604,94.7,PO-2024-747839
42857,35,11,13,1872,170.65,319461.31,20.0,53,99.2,PO-2023-473498
42858,48,13,4,4001,341.31,1365560.59,29.0,85,94.9,PO-2023-802043
42859,583,12,4,4620,653.72,3020171.61,31.0,598,97.2,PO-2024-176120
42860,144,8,8,4511,49.96,225376.81,31.0,188,96.1,PO-2023-875290
42861,450,6,1,1955,221.7,433416.47,31.0,466,95.3,PO-2024-386537
42862,281,17,11,5195,920.19,4780374.59,29.0,310,96.5,PO-2023-671684
42863,266,18,9,3184,31.81,101269.6,31.0,296,97.1,PO-2023-927269
42864,705,17,7,1029,1120.62,1153114.43,18.0,725,95.4,PO-2024-916152
42865,430,18,13,5463,151.16,825777.2,16.0,457,98.3,PO-2024-631707
42866,168,16,5,5364,442.83,2375347.21,30.0,187,93.8,PO-2023-694655
42867,456,19,7,2530,117.57,297443.33,21.0,489,98.6,PO-2024-761879
42868,61,3,5,4885,151.55,740284.88,28.0,96,98.5,PO-2023-111151
42869,702,20,10,2517,144.07,362629.96,20.0,725,94.8,PO-2024-419004
42870,655,12,11,2762,533.71,1474118.8,30.0,674,98.4,PO-2024-584092
42871,24,13,13,4461,113.03,504190.23,23.0,43,96.2,PO-2023-997443
42872,66,7,9,4430,194.83,863149.46,31.0,104,94.5,PO-2023-195750
42873,632,11,10,3845,171.04,657677.49,20.0,651,94.5,PO-2024-894747
42874,509,8,5,2891,33.84,97830.24,30.0,532,93.1,PO-2024-952200
42875,129,7,13,1675,204.4,342380.44,20.0,164,95.7,PO-2023-695460
42876,114,4,2,2453,454.63,1115233.29,32.0,145,98.3,PO-2023-171734
42877,176,22,8,3889,212.55,826632.29,27.0,188,96.7,PO-2023-804212
42878,85,4,3,5174,415.66,2150642.32,28.0,117,98.6,PO-2023-932656
42879,195,7,5,531,158.31,84067.37,29.0,221,93.5,PO-2023-351160
42880,397,18,8,5440,163.36,888699.13,32.0,419,98.4,PO-2024-857902
42881,653,17,13,1018,609.6,620572.79,19.0,667,97.7,PO-2024-564250
42882,183,18,1,5437,158.31,860780.22,31.0,219,94.8,PO-2023-331119
42883,391,14,11,5127,120.84,619522.12,31.0,406,96.5,PO-2024-740304
42884,112,19,8,1541,165.76,255424.97,30.0,123,96.2,PO-2023-463609
42885,317,10,6,1834,365.9,671055.25,20.0,343,94.4,PO-2023-903316
42886,361,11,1,5203,81.69,425050.08,31.0,380,96.6,PO-2023-864340
42887,187,13,3,5681,212.35,1206358.43,31.0,214,96.6,PO-2023-377439
42888,598,14,7,3908,91.73,358495.48,22.0,637,94.5,PO-2024-224738
42889,9,7,3,4824,84.26,406490.94,32.0,30,99.2,PO-2023-378158
42890,390,9,10,4035,861.1,3474541.92,20.0,429,97.1,PO-2024-280810
42891,196,8,3,1596,38.69,61760.11,31.0,220,99.2,PO-2023-768268
42892,2,16,13,4321,234.06,1011403.28,22.0,37,97.7,PO-2023-603504
42893,228,16,10,5720,360.57,2062444.65,19.0,256,98.5,PO-2023-262831
42894,477,19,10,4781,102.27,488927.14,20.0,506,99.2,PO-2024-737088
42895,637,20,2,2604,127.52,332058.39,29.0,659,96.9,PO-2024-945999
42896,445,20,9,1067,75.57,80638.34,27.0,466,98.4,PO-2024-271549
42897,544,2,11,3066,153.56,470804.07,31.0,574,93.0,PO-2024-729371
42898,523,15,2,5412,41.55,224869.33,29.0,550,94.3,PO-2024-614330
42899,284,3,3,1452,184.04,267222.48,32.0,326,99.5,PO-2023-648994
42900,171,9,2,4923,542.78,2672129.73,32.0,201,93.2,PO-2023-254394
42901,129,5,11,461,227.12,104699.04,29.0,167,99.3,PO-2023-520378
42902,34,10,11,3305,603.83,1995703.35,34.0,54,97.8,PO-2023-546883
42903,532,11,2,5497,109.04,599395.14,28.0,555,93.7,PO-2024-757063
42904,530,16,13,4329,451.64,1955162.93,17.0,540,97.0,PO-2024-256814
42905,148,3,12,663,158.99,105404.63,24.0,165,94.4,PO-2023-727901
42906,43,6,1,4227,373.21,1577549.56,30.0,82,94.1,PO-2023-474085
42907,94,5,6,4601,236.79,1089453.27,19.0,117,95.9,PO-2023-193778
42908,585,7,2,2172,192.0,417026.43,32.0,599,98.6,PO-2024-696756
42909,171,21,7,1460,61.99,90514.2,20.0,200,99.0,PO-2023-423226
42910,709,18,3,3406,288.16,981475.9,29.0,729,93.8,PO-2024-875609
42911,321,5,3,4681,171.33,801944.92,28.0,347,94.5,PO-2023-304475
42912,590,5,1,204,213.33,43519.27,33.0,632,94.5,PO-2024-800393
42913,505,5,7,3215,153.83,494551.37,24.0,534,94.6,PO-2024-583454
42914,127,17,13,297,794.9,236087.3,18.0,151,97.5,PO-2023-944641
42915,232,20,5,2666,64.9,173019.63,31.0,246,97.9,PO-2023-756689
42916,17,17,9,1925,327.69,630806.76,28.0,45,94.1,PO-2023-553738
42917,34,18,4,2631,254.46,669490.86,30.0,50,96.1,PO-2023-616772
42918,341,18,7,3731,121.81,454488.5,17.0,364,94.0,PO-2023-992427
42919,187,8,13,3419,38.69,132304.41,17.0,225,95.7,PO-2023-372244
42920,646,21,7,3313,60.96,201960.48,21.0,658,96.5,PO-2024-370687
42921,562,9,10,3306,734.84,2429389.58,22.0,573,95.5,PO-2024-820984
42922,377,8,4,295,61.82,18236.12,29.0,400,98.1,PO-2024-939154
42923,64,22,4,2761,259.78,717267.74,30.0,88,94.6,PO-2023-662921
42924,248,11,8,1946,21.33,41508.54,29.0,262,96.7,PO-2023-146017
42925,92,12,11,4735,725.6,3435694.7,31.0,104,95.2,PO-2023-546092
42926,291,22,12,5981,315.48,1886951.57,21.0,314,97.6,PO-2023-382350
42927,533,1,6,4127,232.27,958568.2,18.0,554,95.4,PO-2024-363797
42928,159,5,9,2330,177.13,412710.4,27.0,181,98.6,PO-2023-676782
42929,103,14,13,1239,101.82,126155.27,23.0,132,93.8,PO-2023-774965
42930,250,20,13,5835,15.9,92788.12,20.0,270,97.1,PO-2023-791401
42931,78,18,2,4673,194.83,910496.04,29.0,116,97.6,PO-2023-290625
42932,374,5,9,271,281.01,76152.66,28.0,388,95.4,PO-2024-538510
42933,131,19,12,4407,158.99,700630.78,21.0,162,94.4,PO-2023-801035
42934,368,22,12,3987,337.2,1344457.15,20.0,389,94.7,PO-2024-777252
42935,223,9,2,2599,441.95,1148634.67,31.0,247,97.2,PO-2023-914469
42936,287,5,2,4916,262.91,1292450.44,30.0,304,95.1,PO-2023-230449
42937,320,12,2,2109,524.99,1107186.27,28.0,360,95.1,PO-2023-880650
42938,534,14,3,77,77.68,5981.57,30.0,555,94.3,PO-2024-793927
42939,312,20,7,874,77.09,67377.54,22.0,331,95.8,PO-2023-269453
42940,536,21,12,5151,63.23,325696.0,20.0,564,94.5,PO-2024-885159
42941,480,19,2,213,102.27,21782.36,30.0,511,97.8,PO-2024-192308
42942,63,6,13,5035,285.76,1438827.45,21.0,88,99.4,PO-2023-225745
42943,39,17,4,3679,989.57,3640622.24,32.0,60,94.1,PO-2023-311664
42944,640,8,5,1714,38.31,65671.36,29.0,651,95.0,PO-2024-633568
42945,162,7,13,4071,159.42,648997.34,20.0,205,96.0,PO-2023-509186
42946,420,14,8,1871,78.05,146034.35,34.0,438,96.9,PO-2024-965935
42947,109,11,13,4193,142.91,599269.51,21.0,124,93.3,PO-2023-134820
42948,443,11,10,959,101.37,97216.26,19.0,484,97.4,PO-2024-437045
42949,80,17,9,469,757.71,355367.06,27.0,116,93.2,PO-2023-609187
42950,545,20,8,3060,81.29,248751.53,31.0,567,99.3,PO-2024-920118
42951,90,15,11,2609,49.8,129906.23,29.0,104,98.9,PO-2023-518618
42952,434,12,13,3330,514.66,1713806.6,20.0,475,99.4,PO-2024-715079
42953,649,10,5,5494,371.98,2043677.21,31.0,679,93.3,PO-2024-424457
42954,161,9,4,1707,542.78,926533.7,32.0,186,95.1,PO-2023-263999
42955,491,12,2,3387,471.38,1596554.81,30.0,515,93.2,PO-2024-913638
42956,465,6,3,3401,192.84,655853.69,29.0,489,98.5,PO-2024-411114
42957,476,15,13,1021,33.6,34306.21,20.0,512,94.5,PO-2024-129754
42958,35,19,11,2223,197.91,439962.12,32.0,48,97.1,PO-2023-366449
42959,420,19,2,1315,127.06,167083.53,30.0,454,93.2,PO-2024-331014
42960,83,21,4,1031,75.77,78120.13,32.0,126,96.9,PO-2023-697773
42961,343,5,2,3758,135.35,508630.15,32.0,362,94.8,PO-2023-459110
42962,437,17,10,4634,587.83,2724016.59,22.0,458,99.3,PO-2024-924432
42963,319,18,1,3880,154.19,598259.97,29.0,355,96.5,PO-2023-600384
42964,79,5,13,2926,216.49,633438.23,20.0,119,93.8,PO-2023-122330
42965,84,5,4,5149,216.49,1114686.77,29.0,104,94.0,PO-2023-714141
42966,72,4,13,1504,415.66,625157.72,19.0,116,93.7,PO-2023-640995
42967,426,3,11,2168,117.57,254884.24,27.0,441,95.8,PO-2024-934654
42968,76,1,5,1375,278.34,382714.28,30.0,115,96.3,PO-2023-406310
42969,618,22,10,3326,340.06,1131052.73,20.0,651,97.5,PO-2024-801792
42970,526,16,1,3920,451.64,1770440.91,35.0,540,93.5,PO-2024-627273
42971,628,2,4,2971,240.88,715648.65,32.0,666,99.5,PO-2024-776163
42972,310,6,5,4581,226.14,1035965.93,32.0,341,94.7,PO-2023-273745
42973,129,21,8,5419,79.49,430759.94,32.0,163,99.1,PO-2023-601007
42974,390,13,4,1224,339.23,415210.35,31.0,401,98.1,PO-2024-814313
42975,97,13,4,5433,285.84,1552984.15,30.0,138,93.4,PO-2023-763685
42976,25,18,10,1062,84.26,89488.68,20.0,42,98.8,PO-2023-544311
42977,267,6,1,2159,46.65,100713.02,32.0,296,95.8,PO-2023-831934
42978,225,17,11,402,504.79,202926.07,28.0,267,98.9,PO-2023-936293
42979,139,9,1,1105,695.95,769028.25,29.0,182,96.6,PO-2023-416559
42980,432,16,8,916,419.88,384612.75,32.0,459,93.8,PO-2024-283237
42981,367,16,9,3886,702.52,2730030.14,27.0,383,98.2,PO-2024-340290
42982,455,2,2,4649,142.76,663682.61,30.0,499,99.2,PO-2024-995418
42983,246,6,7,4569,46.65,213134.69,21.0,262,96.9,PO-2023-896047
42984,36,13,5,3647,341.31,1244738.69,30.0,52,95.6,PO-2023-755874
42985,254,20,1,5501,15.9,87476.85,31.0,292,99.4,PO-2023-153512
42986,634,19,8,5811,198.38,1152738.77,33.0,657,94.5,PO-2024-138991
42987,50,6,10,107,373.21,39933.24,21.0,80,95.7,PO-2023-355661
42988,238,16,2,311,360.57,112136.41,29.0,260,97.9,PO-2023-616112
42989,238,3,2,624,100.96,62997.94,27.0,281,97.1,PO-2023-202213
42990,147,11,1,5095,137.08,698436.53,31.0,173,99.5,PO-2023-933254
42991,603,19,3,1756,149.34,262228.74,30.0,619,96.8,PO-2024-633073
42992,691,17,4,4467,837.48,3741025.1,31.0,729,99.1,PO-2024-371744
42993,281,21,6,5410,92.02,497821.5,21.0,303,98.4,PO-2023-772327
42994,267,16,9,1037,88.35,91618.1,30.0,290,97.7,PO-2023-171342
42995,715,14,11,3275,137.68,450891.12,29.0,726,94.9,PO-2024-873594
42996,624,21,1,5636,99.19,559011.85,33.0,642,95.5,PO-2024-803758
42997,632,14,5,3243,121.86,395184.89,29.0,667,97.8,PO-2024-859592
42998,242,7,9,4644,129.8,602812.1,28.0,265,94.3,PO-2023-795305
42999,344,12,12,922,414.75,382396.98,20.0,362,93.9,PO-2023-365557
43000,605,3,8,4786,149.34,714707.73,32.0,631,95.1,PO-2024-556863
43001,251,21,12,2324,12.37,28745.12,20.0,267,98.0,PO-2023-896366
43002,273,12,13,3608,108.29,390713.52,20.0,298,93.2,PO-2023-203762
43003,251,19,3,624,24.74,15436.28,28.0,288,98.4,PO-2023-119733
43004,245,14,2,4997,15.2,75934.78,29.0,283,93.0,PO-2023-425948
43005,105,14,11,2066,101.82,210360.6,31.0,135,96.2,PO-2023-557457
43006,65,3,1,2970,151.55,450081.07,29.0,84,95.8,PO-2023-186941
43007,62,9,13,2634,663.38,1747366.23,20.0,83,94.6,PO-2023-785933
43008,339,14,6,5742,58.2,334184.43,24.0,360,98.2,PO-2023-796311
43009,570,22,6,2113,287.76,608051.73,17.0,602,97.5,PO-2024-695458
43010,57,13,10,198,341.31,67578.36,24.0,84,97.7,PO-2023-779348
43011,509,22,10,3219,184.59,594205.03,20.0,533,95.6,PO-2024-188321
43012,75,21,7,1732,75.77,131235.76,20.0,119,98.4,PO-2023-695019
43013,545,3,11,256,126.46,32373.59,29.0,570,97.1,PO-2024-262713
43014,128,10,6,3925,485.05,1903857.83,20.0,159,97.0,PO-2023-660552
43015,380,9,7,346,861.1,297940.89,20.0,409,97.2,PO-2024-711934
43016,492,2,3,1719,130.76,224764.56,32.0,515,94.0,PO-2024-120962
43017,324,9,13,1919,524.99,1007439.75,20.0,367,95.2,PO-2023-252068
43018,422,4,3,756,348.51,263473.62,29.0,458,94.7,PO-2024-270085
43019,121,3,10,5071,158.99,806194.38,19.0,150,98.5,PO-2023-932762
43020,369,2,6,510,238.86,121816.89,21.0,409,95.0,PO-2024-932446
43021,335,14,2,4380,58.2,254916.02,28.0,357,97.6,PO-2023-338826
43022,499,18,13,1547,138.44,214177.12,18.0,521,94.0,PO-2024-120609
43023,526,16,7,2493,451.64,1125946.22,21.0,552,98.9,PO-2024-814659
43024,607,6,4,2695,281.6,758908.62,33.0,618,96.5,PO-2024-518385
43025,318,1,4,4448,220.27,979744.19,31.0,351,96.5,PO-2023-726991
43026,692,13,9,5083,288.85,1468220.81,27.0,704,96.3,PO-2024-537803
43027,663,1,9,1205,223.93,269835.86,32.0,702,99.0,PO-2024-277579
43028,339,8,6,5461,29.77,162596.83,20.0,351,95.3,PO-2023-473513
43029,605,8,4,966,46.93,45333.91,32.0,625,93.2,PO-2024-639702
43030,189,1,6,1798,226.17,406642.09,20.0,229,97.3,PO-2023-750553
43031,179,18,1,5739,159.42,914909.29,29.0,218,95.1,PO-2023-969944
43032,315,6,6,2372,226.14,536413.7,18.0,327,93.0,PO-2023-840838
43033,598,8,3,4859,46.93,228030.49,27.0,614,96.2,PO-2024-923980
43034,297,14,6,4178,113.05,472332.86,20.0,307,94.6,PO-2023-461527
43035,567,11,4,4694,144.74,679422.84,33.0,577,95.6,PO-2024-308196
43036,405,12,6,1122,556.21,624071.86,19.0,417,93.9,PO-2024-198775
43037,269,12,11,3027,108.29,327796.51,30.0,290,99.4,PO-2023-502725
43038,50,1,7,1732,363.52,629595.16,21.0,92,93.3,PO-2023-112766
43039,456,20,7,949,75.57,71720.51,21.0,489,98.5,PO-2024-421521
43040,675,12,13,5848,733.23,4287912.28,18.0,686,99.3,PO-2024-265708
43041,282,12,11,1517,805.63,1222153.67,29.0,314,99.4,PO-2023-339088
43042,98,19,12,5957,165.76,987389.08,21.0,135,97.0,PO-2023-334966
43043,579,17,8,2555,746.66,1907729.05,31.0,615,98.4,PO-2024-927245
43044,252,3,8,1963,24.74,48559.96,31.0,286,94.6,PO-2023-859858
43045,524,6,1,4924,238.46,1174204.81,32.0,538,94.2,PO-2024-692100
43046,565,2,3,3593,203.84,732377.25,29.0,592,96.7,PO-2024-280120
43047,94,3,8,756,165.76,125309.07,32.0,124,93.5,PO-2023-133179
43048,187,5,9,1482,175.91,260692.68,30.0,202,95.4,PO-2023-315985
43049,244,8,1,4430,7.77,34439.12,31.0,270,96.9,PO-2023-712685
43050,164,2,10,5140,150.57,773880.91,22.0,183,95.5,PO-2023-748743
43051,110,10,7,939,505.71,474870.3,22.0,134,98.9,PO-2023-779742
43052,388,10,9,1284,600.16,770608.64,27.0,424,97.5,PO-2024-116973
43053,505,1,5,3516,197.78,695378.59,27.0,538,98.4,PO-2024-298342
43054,120,17,5,2000,828.76,1657527.41,28.0,134,96.9,PO-2023-396180
43055,523,4,3,424,346.86,147070.04,30.0,538,96.8,PO-2024-646424
43056,527,21,6,1656,63.23,104708.33,17.0,550,94.5,PO-2024-153269
43057,11,22,13,2430,112.35,273012.45,22.0,46,96.0,PO-2023-417467
43058,218,9,7,1484,441.95,655857.58,18.0,237,93.8,PO-2023-978254
43059,437,19,10,662,117.57,77829.04,20.0,451,94.6,PO-2024-608073
43060,670,1,12,243,223.93,54415.03,21.0,690,97.0,PO-2024-192489
43061,580,12,5,851,653.72,556312.99,31.0,624,98.2,PO-2024-124973
43062,206,10,4,732,375.69,275007.64,32.0,236,96.5,PO-2023-444955
43063,25,17,9,602,327.69,197270.48,29.0,52,94.4,PO-2023-354539
43064,592,16,4,1993,533.33,1062937.12,30.0,629,95.0,PO-2024-665799
43065,53,17,8,4060,989.57,4017647.8,29.0,88,98.6,PO-2023-970641
43066,640,8,8,4318,38.31,165442.79,31.0,656,99.4,PO-2024-139916
43067,635,10,12,3189,605.24,1930115.25,20.0,674,99.3,PO-2024-563485
43068,351,16,11,3346,338.37,1132192.05,31.0,393,97.2,PO-2023-752582
43069,680,2,9,3577,203.39,727513.04,29.0,723,97.2,PO-2024-137651
43070,403,19,9,1987,127.06,252467.65,29.0,445,96.2,PO-2024-394597
43071,214,18,7,456,129.8,59190.86,20.0,243,98.8,PO-2023-286610
43072,251,14,10,5497,15.2,83532.82,20.0,277,98.5,PO-2023-819768
43073,174,5,10,2887,177.13,511371.21,21.0,215,95.9,PO-2023-835552
43074,157,21,2,660,61.99,40917.38,28.0,188,99.3,PO-2023-232460
43075,579,3,2,4528,149.34,676179.81,29.0,610,95.7,PO-2024-997300
43076,149,20,7,1062,102.19,108533.58,19.0,171,93.1,PO-2023-705313
43077,547,6,10,5503,238.46,1312276.42,19.0,562,98.4,PO-2024-542905
43078,705,14,7,1354,137.68,186414.22,19.0,718,95.2,PO-2024-968395
43079,124,12,8,627,695.95,436362.65,29.0,161,95.4,PO-2023-196290
43080,631,19,3,3127,198.38,620308.75,28.0,641,94.6,PO-2024-851709
43081,79,16,9,5464,541.23,2957259.85,28.0,98,96.3,PO-2023-979129
43082,262,22,3,5505,42.41,233451.11,30.0,282,94.0,PO-2023-119654
43083,702,20,13,2121,144.07,305577.35,20.0,723,95.4,PO-2024-392136
43084,330,18,2,5461,154.19,842035.49,27.0,368,99.1,PO-2023-287240
43085,575,6,8,3890,316.54,1231359.85,31.0,585,94.1,PO-2024-919536
43086,287,13,12,4949,317.38,1570689.82,22.0,325,97.7,PO-2023-391362
43087,481,10,1,217,312.01,67707.04,33.0,511,96.2,PO-2024-953779
43088,203,5,8,5224,175.91,918932.88,30.0,229,97.3,PO-2023-964201
43089,131,10,13,4316,485.05,2093516.03,21.0,155,93.2,PO-2023-472205
43090,379,7,12,4498,252.91,1137594.75,16.0,406,97.0,PO-2024-829928
43091,545,21,11,4475,63.23,282952.75,31.0,575,98.6,PO-2024-326733
43092,325,11,4,5881,103.4,608132.24,30.0,337,95.8,PO-2023-626038
43093,518,15,11,342,41.55,14210.15,28.0,553,96.6,PO-2024-645997
43094,19,3,7,5376,65.54,352334.25,22.0,48,98.7,PO-2023-726353
43095,337,5,3,5650,135.35,764704.73,29.0,370,96.1,PO-2023-927012
43096,325,19,11,5596,119.93,671101.1,30.0,360,97.2,PO-2023-703965
43097,370,6,3,2594,370.93,962199.35,27.0,399,93.1,PO-2024-215177
43098,295,14,4,5278,113.05,596690.48,31.0,339,96.6,PO-2023-335308
43099,429,18,1,880,151.16,133019.21,30.0,458,98.4,PO-2024-122854
43100,159,4,4,4878,340.09,1658987.43,30.0,181,98.8,PO-2023-821698
43101,220,15,3,2891,33.17,95898.42,28.0,255,95.8,PO-2023-205369
43102,96,17,5,2541,828.76,2105888.58,28.0,112,96.3,PO-2023-241742
43103,441,3,2,3190,117.57,375037.24,26.0,454,97.1,PO-2024-451878
43104,80,15,10,1692,49.8,84247.35,20.0,102,98.0,PO-2023-923956
43105,117,1,10,3583,304.44,1090800.17,17.0,153,93.5,PO-2023-612109
43106,667,5,8,2616,174.17,455625.84,30.0,678,97.6,PO-2024-859634
43107,144,2,1,3590,193.05,693039.17,29.0,170,96.4,PO-2023-622526
43108,49,8,10,3833,62.2,238399.25,21.0,88,98.4,PO-2023-954386
43109,156,3,13,5797,124.0,718781.92,18.0,167,97.5,PO-2023-511403
43110,654,8,4,2562,38.31,98162.21,30.0,696,95.9,PO-2024-945060
43111,510,18,6,1230,138.44,170289.5,22.0,553,95.7,PO-2024-112177
43112,106,19,12,4037,165.76,669143.81,21.0,120,94.3,PO-2023-723514
43113,598,13,8,3448,257.53,887952.3,27.0,615,95.7,PO-2024-316555
43114,114,7,4,4413,213.11,940464.96,31.0,142,94.3,PO-2023-809983
43115,30,14,9,3109,40.26,125166.95,28.0,45,99.5,PO-2023-634488
43116,65,20,1,4935,97.42,480745.15,34.0,80,94.3,PO-2023-308620
43117,460,5,12,3008,146.09,439439.29,21.0,489,94.1,PO-2024-205208
43118,328,18,3,3085,154.19,475678.35,29.0,366,97.4,PO-2023-743915
43119,569,5,1,847,239.81,203113.84,31.0,609,97.8,PO-2024-221719
43120,673,13,8,318,288.85,91854.06,33.0,691,97.6,PO-2024-622288
43121,332,3,1,920,119.93,110331.13,30.0,353,96.9,PO-2023-441174
43122,164,22,10,2811,212.55,597496.36,17.0,176,96.0,PO-2023-712504
43123,511,5,3,4747,153.83,730213.16,29.0,549,97.5,PO-2024-448207
43124,26,9,12,2419,286.9,694009.37,22.0,64,97.0,PO-2023-513391
43125,236,3,8,3081,100.96,311052.34,28.0,272,94.5,PO-2023-283289
43126,530,4,13,4235,346.86,1468966.02,18.0,572,97.9,PO-2024-540955
43127,451,22,1,2692,201.54,542549.48,32.0,475,96.6,PO-2024-287762
43128,395,22,11,2647,337.2,892595.46,30.0,418,94.5,PO-2024-565594
43129,432,13,6,5349,202.75,1084483.41,21.0,472,99.2,PO-2024-313602
43130,706,16,12,1919,800.44,1536054.03,20.0,726,96.6,PO-2024-262664
43131,405,4,9,4827,348.51,1682258.13,30.0,429,99.0,PO-2024-370722
43132,427,11,10,3187,101.37,323074.28,22.0,437,93.5,PO-2024-503488
43133,339,9,4,1750,414.75,725807.72,30.0,360,96.8,PO-2023-911428
43134,548,14,2,3418,103.12,352456.77,29.0,585,99.2,PO-2024-191586
43135,364,9,1,1458,414.75,604701.52,28.0,400,97.0,PO-2023-500500
43136,534,19,6,1007,126.46,127344.54,20.0,560,94.7,PO-2024-894653
43137,449,20,1,3248,75.57,245467.04,32.0,489,98.8,PO-2024-342585
43138,100,18,10,2976,213.11,634222.46,21.0,111,95.3,PO-2023-466040
43139,157,14,6,3134,76.17,238707.57,20.0,195,99.4,PO-2023-591221
43140,233,6,10,5854,190.37,1114472.7,20.0,269,98.8,PO-2023-426090
43141,20,22,5,1490,112.35,167402.69,31.0,33,97.2,PO-2023-696632
43142,593,1,4,5641,274.28,1547211.03,30.0,604,97.2,PO-2024-735504
43143,29,11,8,1900,56.51,107370.71,31.0,57,97.4,PO-2023-331934
43144,228,16,8,3106,360.57,1119921.86,31.0,240,98.3,PO-2023-464351
43145,498,17,12,5166,538.4,2781372.66,20.0,530,95.4,PO-2024-538972
43146,309,3,7,5135,119.93,615815.62,20.0,351,98.3,PO-2023-527810
43147,446,11,6,1554,101.37,157532.93,22.0,463,95.2,PO-2024-912072
43148,508,22,10,5797,184.59,1070085.93,22.0,520,96.2,PO-2024-625449
43149,622,6,13,1517,374.07,567466.91,19.0,650,98.4,PO-2024-664484
43150,458,20,2,4164,65.74,273734.52,33.0,470,99.3,PO-2024-647035
43151,205,2,2,5843,149.52,873651.12,30.0,232,95.6,PO-2023-447790
43152,410,1,1,4860,233.37,1134179.57,30.0,420,96.0,PO-2024-508032
43153,478,15,8,841,33.6,28258.1,32.0,512,95.2,PO-2024-924511
43154,518,3,3,3666,126.46,463599.9,26.0,547,99.2,PO-2024-543957
43155,371,19,2,1805,196.71,355056.41,28.0,409,94.2,PO-2024-414813
43156,92,8,3,3737,52.09,194658.79,30.0,117,96.0,PO-2023-987279
43157,723,20,1,5821,144.07,838644.84,30.0,731,97.1,PO-2024-583186
43158,491,14,3,3239,66.15,214249.13,29.0,512,95.0,PO-2024-988894
43159,514,18,4,523,138.44,72407.65,31.0,531,99.1,PO-2024-351271
43160,124,5,2,5443,227.12,1236175.53,30.0,164,96.9,PO-2023-453934
43161,305,2,5,245,145.63,35677.43,29.0,343,96.4,PO-2023-472311
